id,name,rating,description
126595,USK,18,no_description
126600,USK,12,no_description
126601,PEGI,16,Violence
126602,USK,16,no_description
126603,USK,6,no_description
126609,USK,12,no_description
126610,USK,18,no_description
126615,ACB,PG,no_description
126617,USK,12,no_description
126621,PEGI,3,no_description
126622,USK,6,no_description
126623,USK,16,no_description
126627,USK,12,no_description
126629,CLASS_IND,16,no_description
126630,USK,18,no_description
126779,GRAC,19+,"Sexuality, Language, Violence"
126788,USK,18,no_description
126789,USK,0,no_description
126792,USK,18,no_description
126801,USK,0,no_description
126817,CLASS_IND,10,Violência (Violence)
126820,CLASS_IND,18,"Conteúdo Sexual (Sexual Content), Violência Extrema (Extreme Violence)"
126821,CLASS_IND,16,Violência (Violence)
126829,GRAC,15+,Violence
126833,USK,12,no_description
126836,ESRB,T,Violence
126841,USK,0,no_description
126842,CLASS_IND,16,no_description
126843,USK,18,no_description
126850,CLASS_IND,10,no_description
126851,USK,18,no_description
126852,USK,18,no_description
126853,CLASS_IND,18,no_description
126860,CLASS_IND,14,no_description
126861,GRAC,15+,"Alcohol, Tobacco, Drug"
126862,USK,12,no_description
126876,USK,18,no_description
126877,ACB,R 18+,no_description
126880,ESRB,T,"Partial Nudity, Blood and Gore, Violence, Blood"
126886,ESRB,E10+,Fantasy Violence
126887,PEGI,7,no_description
126890,PEGI,7,"Violence, Fear"
126891,USK,6,no_description
126893,ACB,PG,no_description
126895,PEGI,7,Violence
126896,USK,12,no_description
126897,GRAC,12+,Violence
126898,CLASS_IND,10,Violência (Violence)
126899,ACB,PG,no_description
126901,USK,12,no_description
126902,ACB,PG,no_description
126904,PEGI,7,"Violence, Fear"
126905,USK,12,no_description
126907,ACB,PG,no_description
126908,GRAC,12+,Violence
126910,PEGI,7,"Violence, Fear"
126911,USK,12,no_description
126913,ACB,PG,no_description
126914,PEGI,7,Violence
126915,USK,12,no_description
126917,ACB,PG,no_description
126926,ACB,PG,no_description
126938,ESRB,E10+,"Suggestive Themes, Mild Language, Mild Fantasy Violence, Comic Mischief"
126939,PEGI,7,Violence
126940,USK,12,no_description
126942,ACB,PG,no_description
126943,PEGI,7,Violence
126944,USK,12,no_description
126946,ACB,PG,no_description
126947,ACB,G,no_description
126951,ACB,G,no_description
126954,ACB,PG,no_description
126959,PEGI,12,Bad Language
126960,ACB,PG,no_description
126961,USK,6,no_description
126982,ACB,MA 15+,no_description
126983,CLASS_IND,12,no_description
126986,PEGI,12,Violence
126987,USK,16,no_description
127027,ESRB,T,"Mild Language, Suggestive Themes, Blood and Gore, Violence"
127054,ESRB,M,"Blood and Gore, Intense Violence"
127065,GRAC,19+,Violence
127067,ACB,MA 15+,no_description
127069,USK,12,no_description
127090,USK,6,no_description
127099,USK,12,no_description
127116,USK,12,no_description
127122,USK,12,no_description
127126,USK,16,no_description
127130,USK,12,no_description
127144,ACB,M,no_description
127145,CLASS_IND,14,no_description
127147,USK,16,no_description
127148,GRAC,15+,Violence
127149,ACB,M,no_description
127150,CLASS_IND,14,no_description
127151,USK,16,no_description
127157,ACB,PG,no_description
127159,GRAC,ALL,"Fear, Horror, Threatening"
127160,USK,6,no_description
127190,ESRB,M,"Blood, Violence, Strong Language, Sexual Themes"
127237,ACB,M,no_description
127238,PEGI,16,Violence
127239,USK,12,no_description
127240,CLASS_IND,10,no_description
127270,CLASS_IND,10,no_description
127271,USK,12,no_description
127272,ACB,PG,no_description
127278,CLASS_IND,L,no_description
127311,USK,12,no_description
127312,CLASS_IND,L,no_description
127313,USK,0,no_description
127314,ACB,G,no_description
127315,CLASS_IND,16,no_description
127316,USK,16,no_description
127317,ACB,MA 15+,no_description
127318,GRAC,15+,Violence
127344,CLASS_IND,10,no_description
127350,USK,12,no_description
127351,ACB,PG,no_description
127352,GRAC,ALL,Violence
127360,ACB,M,no_description
127361,USK,12,no_description
127362,PEGI,16,Bad Language
127363,CLASS_IND,12,no_description
127365,USK,18,no_description
127389,CLASS_IND,18,no_description
127390,ACB,MA 15+,no_description
127391,GRAC,19+,no_description
127404,CLASS_IND,18,no_description
127410,GRAC,ALL,no_description
127436,USK,0,no_description
127438,ACB,G,no_description
127444,USK,0,no_description
127445,CLASS_IND,L,no_description
127464,ACB,PG,no_description
127466,CLASS_IND,L,no_description
127467,USK,0,no_description
127476,USK,12,no_description
127480,GRAC,12+,"Fear, Horror, Threatening, Alcohol, Tobacco, Drug, Language, Sexuality, Violence"
127485,USK,12,no_description
127488,USK,18,no_description
127496,USK,12,no_description
127499,USK,18,no_description
127500,ACB,MA 15+,no_description
127501,CLASS_IND,18,no_description
127517,USK,6,no_description
127543,GRAC,15+,"Language, Violence"
127544,USK,12,no_description
127545,ESRB,T,"Mild Blood, Language, Violence"
127561,GRAC,ALL,no_description
127564,ESRB,M,"Strong Language, Blood, Violence, Use of Alcohol"
127578,USK,18,no_description
127581,USK,16,no_description
127593,USK,12,no_description
127597,USK,12,no_description
127612,USK,6,no_description
127623,ESRB,M,"Strong Language, Sexual Themes, Blood, Violence, Use of Alcohol"
127653,CERO,B,"Violence, Horror, Crime"
127656,GRAC,ALL,no_description
127657,GRAC,12+,Violence
127658,GRAC,ALL,"Violence, Language"
127659,GRAC,12+,Sexuality
127687,USK,12,no_description
127691,ESRB,T,"Use of Drugs and Alcohol, Blood, Mild Language, Crude Humor, Mild Blood, Fantasy Violence, Violence"
127692,USK,6,no_description
127697,USK,6,no_description
127718,USK,6,no_description
127719,USK,6,no_description
127754,GRAC,15+,"Violence, Fear, Horror, Threatening"
127779,ACB,PG,no_description
127780,PEGI,7,Fear
127781,CLASS_IND,L,no_description
127782,USK,6,no_description
127787,ACB,PG,no_description
127788,CLASS_IND,10,Violência (Violence)
127789,USK,12,no_description
127793,USK,0,no_description
127794,USK,18,no_description
127797,USK,16,no_description
127798,USK,12,no_description
127805,USK,18,no_description
127807,GRAC,15+,Violence
127813,CLASS_IND,14,no_description
127818,USK,16,no_description
127847,CERO,Z,"Crime, Violence"
127852,CERO,Z,"Crime, Violence"
127867,USK,16,no_description
127873,GRAC,ALL,Violence
127875,GRAC,15+,"Violence, Alcohol, Tobacco, Drug, Language"
127876,GRAC,19+,"Fear, Horror, Threatening, Language, Alcohol, Tobacco, Drug, Violence, Sexuality"
127877,GRAC,19+,"Language, Alcohol, Tobacco, Drug, Fear, Horror, Threatening, Sexuality, Violence"
127881,PEGI,12,no_description
127882,PEGI,3,no_description
127902,ESRB,T,"Violence, Mild Suggestive Themes"
127916,PEGI,16,Violence
127917,CLASS_IND,14,no_description
127918,USK,12,no_description
127919,ACB,M,no_description
127920,USK,6,no_description
127925,USK,6,no_description
127931,ACB,MA 15+,no_description
127933,ESRB,T,"Blood, Use of Tobacco, Violence, Language, Drug Reference, Mild Blood, Fantasy Violence"
127935,ESRB,T,"Language, Violence, Blood"
127941,CERO,B,Violence
127951,CLASS_IND,14,no_description
127952,USK,6,no_description
127953,ACB,M,no_description
127957,CLASS_IND,12,no_description
127958,USK,12,no_description
127960,GRAC,ALL,"Violence, Fear, Horror, Threatening"
127969,GRAC,15+,"Alcohol, Tobacco, Drug, Language, Violence, Sexuality"
127970,GRAC,15+,"Fear, Horror, Threatening"
127988,GRAC,19+,"Crime, Anti-Social, Sexuality, Violence, Language, Alcohol, Tobacco, Drug"
127995,ACB,PG,no_description
127998,USK,12,no_description
128039,CLASS_IND,12,Violência (Violence)
128040,USK,16,no_description
128054,PEGI,3,no_description
128056,CLASS_IND,L,no_description
128058,USK,0,no_description
128094,ACB,M,no_description
128095,PEGI,18,no_description
128097,CLASS_IND,10,"Drogas Lícitas (Legal Drugs), Violência (Violence)"
128100,USK,16,no_description
128101,ESRB,T,"Alcohol Reference, Mild Violence"
128116,USK,12,no_description
128118,USK,16,no_description
128119,USK,16,no_description
128121,USK,16,no_description
128123,USK,16,no_description
128132,USK,6,no_description
128134,PEGI,3,no_description
128135,ESRB,E,"Mild Fantasy Violence, Mild Language"
128143,ESRB,M,"Blood, Intense Violence"
128151,USK,12,no_description
128233,ESRB,M,"Violence, Nudity, Blood, Language"
128275,ACB,G,no_description
128276,CLASS_IND,10,no_description
128277,USK,6,no_description
128282,USK,16,no_description
128297,USK,12,no_description
128309,CLASS_IND,14,no_description
128310,USK,16,no_description
128311,ACB,MA 15+,no_description
128312,GRAC,15+,"Sexuality, Language"
128315,ESRB,T,"Drug Reference, Fantasy Violence, Blood, Violence"
128319,PEGI,18,"Violence, Bad Language"
128320,ACB,MA 15+,no_description
128322,PEGI,12,no_description
128344,CLASS_IND,16,no_description
128345,USK,12,no_description
128365,USK,0,no_description
128366,PEGI,12,Violence
128367,CLASS_IND,12,no_description
128368,USK,12,no_description
128369,ACB,PG,no_description
128370,CLASS_IND,18,no_description
128371,CLASS_IND,10,no_description
128412,PEGI,16,no_description
128418,GRAC,12+,"Fear, Horror, Threatening"
128429,PEGI,18,"Bad Language, Violence"
128430,USK,16,no_description
128493,ACB,G,no_description
128494,CLASS_IND,L,no_description
128495,CLASS_IND,L,no_description
128496,USK,0,no_description
128497,ACB,G,no_description
128503,PEGI,3,no_description
128529,GRAC,19+,Violence
128536,PEGI,18,Violence
128538,GRAC,19+,"Crime, Anti-Social, Violence, Language, Alcohol, Tobacco, Drug"
128539,ESRB,M,"Use of Drugs, Blood and Gore, Intense Violence, Strong Language"
128540,GRAC,19+,"Violence, Language, Alcohol, Tobacco, Drug"
128544,USK,12,no_description
128567,CLASS_IND,16,no_description
128571,ACB,MA 15+,no_description
128572,CLASS_IND,12,no_description
128573,USK,16,no_description
128574,GRAC,12+,Violence
128583,CLASS_IND,L,no_description
128584,USK,12,no_description
128585,ACB,PG,no_description
128586,GRAC,15+,"Alcohol, Tobacco, Drug"
128592,USK,0,no_description
128593,GRAC,19+,"Language, Alcohol, Tobacco, Drug, Violence"
128597,USK,6,no_description
128598,CLASS_IND,12,no_description
128599,ACB,PG,no_description
128604,USK,6,no_description
128605,CLASS_IND,L,no_description
128606,ACB,G,no_description
128619,ACB,MA 15+,no_description
128620,CLASS_IND,16,no_description
128623,GRAC,19+,"Violence, Language, Alcohol, Tobacco, Drug"
128634,ACB,PG,no_description
128652,CERO,Z,"Crime, Violence"
128656,ESRB,T,"Animated Blood, Fantasy Violence, Language"
128671,GRAC,15+,"Alcohol, Tobacco, Drug"
128674,CLASS_IND,12,no_description
128675,USK,16,no_description
128703,CERO,B,"Violence, Crime"
128712,CERO,D,"Crime, Violence"
128719,GRAC,19+,"Alcohol, Tobacco, Drug, Language, Fear, Horror, Threatening, Violence"
128728,ACB,MA 15+,no_description
128744,CLASS_IND,18,no_description
128745,PEGI,18,"Bad Language, Violence"
128746,ACB,R 18+,no_description
128747,USK,18,no_description
128767,GRAC,15+,"Gambling, Sexuality, Violence, Language, Alcohol, Tobacco, Drug, Crime, Anti-Social"
128768,USK,16,no_description
128831,CLASS_IND,10,no_description
128839,CLASS_IND,L,no_description
128840,USK,0,no_description
128844,USK,6,no_description
128855,USK,0,no_description
128856,CLASS_IND,L,no_description
128857,CLASS_IND,L,no_description
128858,USK,12,no_description
128859,ACB,PG,no_description
128865,CLASS_IND,L,no_description
128866,USK,0,no_description
128867,ACB,G,no_description
128868,CLASS_IND,L,no_description
128869,USK,0,no_description
128870,ACB,G,no_description
128879,CLASS_IND,L,no_description
128880,ACB,PG,no_description
128881,GRAC,ALL,"Fear, Horror, Threatening"
128894,CLASS_IND,L,no_description
128901,ACB,M,no_description
128902,CLASS_IND,10,no_description
128903,USK,12,no_description
128906,PEGI,7,Violence
128907,USK,6,no_description
128908,ACB,PG,no_description
128909,CLASS_IND,10,no_description
128913,CLASS_IND,L,no_description
128914,USK,0,no_description
128915,ACB,G,no_description
128916,USK,6,no_description
128918,CLASS_IND,16,no_description
128928,ACB,G,no_description
128929,USK,6,no_description
128930,CLASS_IND,L,no_description
128932,USK,6,no_description
128941,ACB,G,no_description
128948,CLASS_IND,L,no_description
128949,USK,0,no_description
128950,ACB,G,no_description
128951,GRAC,ALL,no_description
128952,USK,6,no_description
128955,PEGI,12,Violence
128956,ACB,PG,no_description
128957,CLASS_IND,10,no_description
128964,USK,0,no_description
128988,PEGI,12,Bad Language
128994,ACB,G,no_description
128995,PEGI,12,no_description
128996,USK,0,no_description
128997,CLASS_IND,L,no_description
129044,PEGI,3,no_description
129046,GRAC,19+,no_description
129047,ESRB,M,no_description
129048,CERO,D,no_description
129063,CERO,A,no_description
129065,ACB,G,no_description
129068,USK,6,no_description
129069,ACB,G,no_description
129184,GRAC,15+,"Gambling, Violence, Sexuality, Fear, Horror, Threatening, Language, Alcohol, Tobacco, Drug, Crime, Anti-Social"
129195,ESRB,T,"Blood, Sexual Themes, Violence, Use of Alcohol"
129196,ESRB,T,"Use of Drugs, Mild Suggestive Themes, Suggestive Themes, Drug Reference"
129197,ESRB,T,"Use of Tobacco, Blood, Violence"
129241,CLASS_IND,16,no_description
129242,ACB,M,no_description
129243,PEGI,16,Bad Language
129244,USK,16,no_description
129245,GRAC,15+,"Violence, Alcohol, Tobacco, Drug, Language"
129272,CLASS_IND,L,no_description
129273,USK,0,no_description
129303,USK,0,no_description
129309,GRAC,15+,"Alcohol, Tobacco, Drug"
129372,ESRB,T,"Blood, Crude Humor, Suggestive Themes, Violence, Mild Language, Partial Nudity"
129373,ESRB,E,no_description
129402,ESRB,T,"Mild Blood, Use of Alcohol, Language, Sexual Themes, Drug Reference, Blood, Violence"
129403,ESRB,T,"Tobacco Reference, Mild Suggestive Themes, Mild Blood, Drug and Alcohol Reference"
129407,PEGI,16,Violence
129427,PEGI,7,no_description
129440,CLASS_IND,10,no_description
129441,USK,6,no_description
129442,PEGI,7,Violence
129443,ACB,PG,no_description
129487,GRAC,12+,Violence
129490,CLASS_IND,14,"Conteúdo Sexual (Sexual Content), Violência (Violence)"
129491,USK,16,no_description
129495,ACB,G,no_description
129496,PEGI,7,Fear
129497,CLASS_IND,L,"Linguagem Imprópria (Inappropriate Language), Violência (Violence)"
129506,GRAC,19+,Violence
129527,GRAC,15+,Violence
129535,GRAC,12+,Violence
129552,PEGI,16,Violence
129553,USK,16,no_description
129584,ACB,MA 15+,no_description
129587,PEGI,12,Violence
129594,GRAC,12+,"Violence, Alcohol, Tobacco, Drug"
129642,GRAC,ALL,"Violence, Fear, Horror, Threatening"
129673,GRAC,19+,"Fear, Horror, Threatening, Violence, Language, Alcohol, Tobacco, Drug"
129694,USK,12,no_description
129701,CLASS_IND,L,no_description
129702,ACB,MA 15+,no_description
129703,CLASS_IND,14,no_description
129704,PEGI,16,Drugs
129705,USK,16,no_description
129707,CLASS_IND,16,no_description
129738,CLASS_IND,10,no_description
129739,PEGI,12,Violence
129740,USK,12,no_description
129749,ACB,G,no_description
129750,CLASS_IND,L,no_description
129751,USK,0,no_description
129760,USK,12,no_description
129769,CLASS_IND,10,no_description
129770,USK,6,no_description
129771,ACB,M,no_description
129816,ACB,MA 15+,no_description
129817,PEGI,16,Violence
129818,USK,18,no_description
129863,CLASS_IND,14,Violência (Violence)
129864,GRAC,12+,"Language, Violence"
129865,USK,16,no_description
129879,GRAC,12+,"Violence, Language, Fear, Horror, Threatening"
129880,USK,12,no_description
129965,CLASS_IND,12,"Linguagem Imprópria (Inappropriate Language), Violência (Violence)"
129968,USK,16,no_description
129972,CLASS_IND,L,no_description
129973,USK,6,no_description
130009,ACB,PG,no_description
130010,CLASS_IND,10,no_description
130011,GRAC,15+,"Alcohol, Tobacco, Drug"
130068,GRAC,15+,Violence
130070,PEGI,12,no_description
130078,PEGI,16,no_description
130103,USK,6,no_description
130107,PEGI,3,no_description
130108,CERO,A,no_description
130110,ESRB,E,Mild Fantasy Violence
130158,CERO,A,no_description
130162,PEGI,7,no_description
130163,CERO,A,no_description
130170,PEGI,12,Violence
130171,CLASS_IND,L,no_description
130172,USK,12,no_description
130173,ACB,G,no_description
130187,CLASS_IND,10,no_description
130188,PEGI,7,Violence
130189,ACB,G,no_description
130190,USK,0,no_description
130224,ACB,M,no_description
130225,CERO,C,Violence
130226,USK,16,no_description
130227,CLASS_IND,12,no_description
130252,GRAC,12+,"Fear, Horror, Threatening, Sexuality, Violence, Language, Alcohol, Tobacco, Drug"
130283,CLASS_IND,L,Linguagem Imprópria (Inappropriate Language)
130287,CLASS_IND,12,"Linguagem Imprópria (Inappropriate Language), Drogas Lícitas (Legal Drugs)"
130289,CLASS_IND,18,"Conteúdo Sexual (Sexual Content), Drogas (Drugs), Violência (Violence)"
130290,USK,18,no_description
130291,USK,16,no_description
130303,PEGI,7,Violence
130304,CLASS_IND,10,no_description
130305,USK,12,no_description
130306,ACB,PG,no_description
130353,CLASS_IND,10,"Drogas Lícitas (Legal Drugs), Linguagem Imprópria (Inappropriate Language), Violência (Violence)"
130355,USK,18,no_description
130368,GRAC,19+,no_description
130369,GRAC,19+,no_description
130385,CLASS_IND,L,no_description
130388,USK,6,no_description
130424,ESRB,T,"Language, Violence, Crude Humor, Blood and Gore"
130428,PEGI,18,"Violence, Bad Language"
130429,USK,18,no_description
130430,CLASS_IND,18,"Violência Extrema (Extreme Violence), Drogas (Drugs), Linguagem Imprópria (Inappropriate Language)"
130431,ACB,R 18+,no_description
130432,ACB,M,no_description
130441,GRAC,19+,"Alcohol, Tobacco, Drug, Language, Crime, Anti-Social, Violence"
130460,GRAC,15+,"Violence, Sexuality, Language, Alcohol, Tobacco, Drug, Crime, Anti-Social, Fear, Horror, Threatening"
130483,CLASS_IND,10,no_description
130484,USK,12,no_description
130485,ACB,PG,no_description
130520,ESRB,E10+,"Mild Violence, Mild Blood"
130536,PEGI,16,"Violence, Bad Language"
130537,CLASS_IND,14,no_description
130538,USK,16,no_description
130539,ACB,M,no_description
130544,ESRB,M,"Violence, Sexual Themes, Crude Humor, Blood, Nudity, Strong Language"
130545,PEGI,18,Bad Language
130547,USK,16,no_description
130548,ACB,R 18+,no_description
130555,PEGI,12,Violence
130556,CERO,A,no_description
130559,GRAC,19+,Violence
130578,GRAC,19+,"Language, Alcohol, Tobacco, Drug, Fear, Horror, Threatening, Violence"
130622,CLASS_IND,L,no_description
130627,CLASS_IND,10,no_description
130638,CERO,Z,Violence
130639,PEGI,18,"Bad Language, Violence"
130640,USK,18,no_description
130666,ACB,G,no_description
130667,CLASS_IND,L,no_description
130668,ESRB,E10+,"Mild Fantasy Violence, Crude Humor"
130669,USK,6,no_description
130713,ESRB,T,Violence
130762,PEGI,7,no_description
130784,CLASS_IND,14,no_description
130790,CLASS_IND,L,no_description
130791,USK,6,no_description
130792,ACB,PG,no_description
130804,PEGI,12,Bad Language
130838,ACB,M,no_description
130839,PEGI,7,no_description
130840,CLASS_IND,L,"Linguagem Imprópria (Inappropriate Language), Violência (Violence)"
130844,USK,12,no_description
130845,ESRB,T,"Violence, Blood, Mild Violence, Mild Blood"
130887,CLASS_IND,14,"Conteúdo Sexual (Sexual Content), Linguagem Imprópria (Inappropriate Language), Violência (Violence)"
130901,ESRB,T,"Fantasy Violence, Use of Alcohol and Tobacco, Mild Suggestive Themes, Blood"
130913,ACB,R 18+,no_description
130916,GRAC,15+,"Sexuality, Violence, Alcohol, Tobacco, Drug"
130942,PEGI,7,Violence
130950,ACB,MA 15+,no_description
130951,CLASS_IND,14,no_description
130952,PEGI,16,Bad Language
130953,USK,16,no_description
130957,CERO,C,no_description
130983,ACB,PG,no_description
130984,PEGI,16,no_description
130985,CLASS_IND,10,"Linguagem Imprópria (Inappropriate Language), Violência (Violence)"
130986,USK,12,no_description
130987,ESRB,T,"Violence, Blood, Language, Use of Tobacco"
130993,ACB,PG,no_description
131009,ESRB,T,"Mild Violence, Language, Alcohol and Tobacco Reference, Alcohol Reference, Tobacco Reference"
131010,USK,18,no_description
131078,USK,0,no_description
131124,CLASS_IND,14,no_description
131125,USK,12,no_description
131134,PEGI,3,no_description
131135,USK,0,no_description
131136,ACB,G,no_description
131137,CLASS_IND,L,no_description
131162,ACB,M,no_description
131166,PEGI,12,Violence
131167,CLASS_IND,12,Violência (Violence)
131192,CLASS_IND,L,no_description
131193,USK,0,no_description
131194,ACB,G,no_description
131238,PEGI,7,Fear
131239,CLASS_IND,L,no_description
131240,USK,6,no_description
131255,CLASS_IND,10,Linguagem Imprópria (Inappropriate Language)
131256,USK,6,no_description
131274,ACB,G,no_description
131276,CLASS_IND,L,no_description
131277,USK,0,no_description
131331,ACB,M,no_description
131405,CLASS_IND,12,no_description
131408,CLASS_IND,12,no_description
131409,CLASS_IND,12,no_description
131412,CLASS_IND,12,"Linguagem Imprópria (Inappropriate Language), Violência (Violence)"
131413,CLASS_IND,12,Violência (Violence)
131414,CLASS_IND,12,no_description
131417,CLASS_IND,12,no_description
131419,CLASS_IND,12,no_description
131421,CLASS_IND,12,no_description
131423,CLASS_IND,12,no_description
131425,CLASS_IND,12,no_description
131427,CLASS_IND,12,Violência (Violence)
131431,CLASS_IND,12,no_description
131432,CLASS_IND,12,no_description
131435,CLASS_IND,12,no_description
131442,CLASS_IND,12,Violência (Violence)
131444,CLASS_IND,12,no_description
131446,CLASS_IND,12,Violência (Violence)
131448,CLASS_IND,12,Violência (Violence)
131450,CLASS_IND,12,"Linguagem Imprópria (Inappropriate Language), Violência (Violence)"
131454,CLASS_IND,12,no_description
131455,CLASS_IND,12,no_description
131456,CLASS_IND,12,Violência (Violence)
131462,CLASS_IND,12,no_description
131463,CLASS_IND,12,"Linguagem Imprópria (Inappropriate Language), Violência (Violence)"
131464,CLASS_IND,12,no_description
131467,CLASS_IND,12,no_description
131468,CLASS_IND,12,no_description
131471,CLASS_IND,12,Violência (Violence)
131472,CLASS_IND,12,Linguagem Imprópria (Inappropriate Language)
131474,CLASS_IND,12,"Conteúdo Sexual (Sexual Content), Drogas (Drugs), Violência (Violence)"
131477,CLASS_IND,12,no_description
131478,CLASS_IND,12,Drogas Ilícitas (Illegal Drugs)
131482,CLASS_IND,12,Violência (Violence)
131484,CLASS_IND,12,Violência (Violence)
131485,CLASS_IND,12,Violência (Violence)
131488,CLASS_IND,12,no_description
131494,CLASS_IND,12,"Violência (Violence), Linguagem Imprópria (Inappropriate Language)"
131495,CLASS_IND,12,no_description
131504,CLASS_IND,12,Violência (Violence)
131506,CLASS_IND,12,"Atos Criminosos (Criminal Acts), Drogas Ilícitas (Illegal Drugs)"
131508,CLASS_IND,12,Violência (Violence)
131509,CLASS_IND,12,Atos Criminosos (Criminal Acts)
131512,CLASS_IND,12,"Linguagem Imprópria (Inappropriate Language), Violência (Violence)"
131516,CLASS_IND,12,Violência (Violence)
131518,CLASS_IND,12,no_description
131519,CLASS_IND,12,"Atos Criminosos (Criminal Acts), Violência (Violence)"
131522,CLASS_IND,12,Violência (Violence)
131524,CLASS_IND,12,Violência (Violence)
131525,CLASS_IND,12,no_description
131533,CLASS_IND,12,Violência (Violence)
131534,CLASS_IND,12,Violência (Violence)
131537,CLASS_IND,12,"Conteúdo Sexual (Sexual Content), Linguagem Imprópria (Inappropriate Language), Violência (Violence)"
131568,ACB,PG,no_description
131569,CLASS_IND,10,no_description
131570,GRAC,15+,"Alcohol, Tobacco, Drug"
131572,USK,6,no_description
131573,CLASS_IND,10,no_description
131574,USK,12,no_description
131575,ACB,PG,no_description
131621,CLASS_IND,12,"Linguagem Imprópria (Inappropriate Language), Violência (Violence)"
131681,USK,12,no_description
131682,GRAC,15+,"Violence, Alcohol, Tobacco, Drug"
131737,PEGI,7,Violence
131738,USK,6,no_description
131749,GRAC,15+,"Language, Violence"
131750,USK,12,no_description
131751,ESRB,T,"Violence, Mild Blood, Language"
131804,PEGI,12,no_description
131805,CLASS_IND,14,"Conteúdo Sexual (Sexual Content), Drogas (Drugs), Violência (Violence)"
131806,USK,16,no_description
131807,ESRB,T,"Language, Blood, Drug Reference, Sexual Themes, Violence"
131903,ESRB,T,Animated Violence
131935,CERO,C,"Love, Sexual Content, Violence"
131936,USK,16,no_description
131937,CLASS_IND,14,Violência (Violence)
131938,ACB,MA 15+,no_description
131939,CERO,D,Violence
131940,USK,16,no_description
131941,GRAC,19+,Violence
131942,CLASS_IND,14,"Linguagem Imprópria (Inappropriate Language), Violência (Violence)"
131943,ACB,MA 15+,no_description
131944,CERO,C,Violence
131945,USK,16,no_description
131946,GRAC,15+,"Violence, Language"
131947,CLASS_IND,14,Violência (Violence)
131948,ACB,MA 15+,no_description
131949,USK,18,no_description
131950,ACB,MA 15+,no_description
131968,PEGI,18,"Violence, Bad Language"
131969,USK,18,no_description
131970,GRAC,19+,"Violence, Language"
131971,CLASS_IND,16,Violência Extrema (Extreme Violence)
131972,ACB,MA 15+,no_description
131974,GRAC,19+,Violence
131975,CLASS_IND,18,"Drogas Ilícitas (Illegal Drugs), Violência (Violence), Conteúdo Sexual (Sexual Content)"
131976,ACB,MA 15+,no_description
131978,USK,18,no_description
131979,ACB,MA 15+,no_description
131991,GRAC,ALL,Violence
131992,ACB,PG,no_description
131993,USK,6,no_description
132007,CLASS_IND,16,"Conteúdo Sexual (Sexual Content), Violência (Violence), Drogas Lícitas (Legal Drugs)"
132019,ESRB,E10+,"Fantasy Violence, Mild Blood"
132169,ACB,G,no_description
132171,ESRB,E,Mild Fantasy Violence
132178,USK,12,no_description
132188,ACB,G,no_description
132214,ESRB,T,Animated Violence
132220,PEGI,7,Violence
132221,PEGI,12,Violence
132222,USK,12,no_description
132267,ESRB,E10+,"Fantasy Violence, Mild Language"
132279,GRAC,12+,Violence
132289,GRAC,12+,"Fear, Horror, Threatening, Sexuality"
132301,GRAC,15+,"Alcohol, Tobacco, Drug"
132307,PEGI,12,Bad Language
132308,USK,12,no_description
132309,GRAC,15+,"Alcohol, Tobacco, Drug"
132310,ACB,PG,no_description
132344,ACB,M,no_description
132346,CLASS_IND,14,"Drogas Lícitas (Legal Drugs), Linguagem Imprópria (Inappropriate Language), Violência (Violence)"
132347,USK,16,no_description
132407,PEGI,7,no_description
132408,CLASS_IND,L,no_description
132409,USK,6,no_description
132410,ACB,PG,no_description
132411,GRAC,ALL,no_description
132431,PEGI,16,Violence
132432,CLASS_IND,10,no_description
132433,USK,12,no_description
132434,ACB,M,no_description
132435,GRAC,15+,"Alcohol, Tobacco, Drug"
132441,USK,18,no_description
132456,ACB,M,no_description
132457,CLASS_IND,10,no_description
132458,USK,12,no_description
132496,USK,12,no_description
132500,ACB,M,no_description
132501,PEGI,12,Violence
132503,PEGI,12,Violence
132504,CLASS_IND,L,no_description
132505,USK,0,no_description
132506,ACB,PG,no_description
132507,GRAC,ALL,no_description
132517,CLASS_IND,10,no_description
132518,USK,12,no_description
132519,ACB,PG,no_description
132599,CLASS_IND,10,no_description
132611,ACB,PG,no_description
132612,CLASS_IND,10,no_description
132613,GRAC,ALL,"Fear, Horror, Threatening"
132614,USK,12,no_description
132653,ESRB,T,"Fantasy Violence, Language, Mild Suggestive Themes, Blood, Violence"
132654,PEGI,12,"Sex, Bad Language"
132655,CLASS_IND,10,no_description
132656,USK,12,no_description
132657,ACB,PG,no_description
132658,GRAC,12+,Violence
132660,PEGI,16,Violence
132701,GRAC,19+,"Sexuality, Violence, Alcohol, Tobacco, Drug, Language, Crime, Anti-Social"
132705,CLASS_IND,L,no_description
132706,USK,0,no_description
132707,ACB,G,no_description
132708,CLASS_IND,L,no_description
132709,USK,0,no_description
132710,ACB,M,no_description
132711,GRAC,15+,"Alcohol, Tobacco, Drug"
132756,CLASS_IND,10,no_description
132781,GRAC,15+,"Violence, Sexuality, Language, Alcohol, Tobacco, Drug"
132788,ESRB,E,no_description
132790,CERO,B,no_description
132792,USK,6,no_description
132793,CLASS_IND,14,no_description
132794,ACB,MA 15+,no_description
132795,GRAC,15+,"Violence, Alcohol, Tobacco, Drug"
132819,ACB,G,no_description
132820,USK,0,no_description
132821,CLASS_IND,L,no_description
132898,ACB,R 18+,no_description
